image_id,source_dataset,dataset_version,image_path,split,task_type,subtype_label,severity_label,annotation_type,skin_tone,body_region,clinical_quality,dermatologist_verified,duplicate_cluster,source_weight,confidence_source,primary_use,condition_family,notes
tiswan_002135,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-2-_jpg.rf.2c479b54545c239848f9472a431da946.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 41.86.
tiswan_002136,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-28-_jpg.rf.508174f19289d98733de7c774e7fc6d0.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 49.57.
tiswan_002137,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-28-_jpg.rf.50a473abf9a7b8d877ff3d8d7ff8b1bf.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 43.15.
tiswan_002138,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-29-_jpg.rf.1eade89e987f4f295319ea19c90d1eb4.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 35.44.
tiswan_002139,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-4-_jpg.rf.745e5c4e425153a356cc379bad4a30b9.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 40.16.
tiswan_002140,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-7-_jpg.rf.0df52f6a63bd82e145cdc4d587a9c92b.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 63.12.
tiswan_002141,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-7-_jpg.rf.d83219f684c4ad6cd3888212a02061c8.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 54.84.
tiswan_002142,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-8-_jpg.rf.f63376dcd893adb6e3877711c155d3f4.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 98.27.
tiswan_002143,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-9-_jpg.rf.812d6bc2013c0142f21a7341accb968b.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 78.75.
tiswan_002144,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/Pustule-9-_jpg.rf.9a7a9ec5f51f8c2b796639218506ca40.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 61.94.
tiswan_002145,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-101-_jpg.rf.26322b8a673b18250e4a30ce9811884b.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 37.48.
tiswan_002146,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-101-_jpg.rf.8d4bd73e0b9fc42eb4e483d3f6dfd975.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 81.97.
tiswan_002147,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-123-_jpg.rf.255f34e565a23126e479367d7da0647c.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 95.89.
tiswan_002148,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-123-_jpg.rf.7719750f90cf4011418c0ef8d7ab146f.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 72.91.
tiswan_002149,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-123-_jpg.rf.80762da0365b540a03731e635d77bbf5.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.97.
tiswan_002150,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-123-_jpg.rf.aa257776222fe9b872c1054d2c146a4a.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 48.35.
tiswan_002151,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-15-_jpg.rf.075bbe8080fb638c206c31046fce23a5.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 44.21.
tiswan_002152,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-15-_jpg.rf.c4f894aa27c0d2e8f2bab448a9a8f766.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 102.19.
tiswan_002153,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-192-_jpg.rf.3714ccb963f14f2b90553878372db504.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.49.
tiswan_002154,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-193-_jpg.rf.61ff6b4742f4d00ed9d513ad8c9de952.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 50.76.
tiswan_002155,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-193-_jpg.rf.caa470d5cc4af51f112e0810dc2cb11e.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 123.62.
tiswan_002156,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-308-_jpg.rf.33e0cb9cd07fa84c07d58320fe3df9a2.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 71.24.
tiswan_002157,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-308-_jpg.rf.97118fa99325be2937d0e1e5a30f880c.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 96.95.
tiswan_002158,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-308-_jpg.rf.c3f74069d48a4f82dddf0d40267c4fc8.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 54.43.
tiswan_002159,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-308-_jpg.rf.dd1579aef86ae9b0556272e217131781.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 102.22.
tiswan_002160,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-31-_jpg.rf.41b2a296337da30bdb79155f4554a5c2.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 100.76.
tiswan_002161,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-31-_jpg.rf.9b83a75bd8d322093581c485f9964300.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 55.4.
tiswan_002162,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-31-_jpg.rf.c9fbafae0edee57fcff8cd73d22bcf8f.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 64.8.
tiswan_002163,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-317-_jpg.rf.35fdcc9fac72318e1ed51d3b91a65d65.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 70.67.
tiswan_002164,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-317-_jpg.rf.4e5398d43760cdc0e4ed64c46d909963.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 93.25.
tiswan_002165,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-317-_jpg.rf.501e0f60f3ab5011185f99999e06a841.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.4.
tiswan_002166,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-317-_jpg.rf.93013ed8eb09e0f08744c5111af026b8.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 69.7.
tiswan_002167,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-317-_jpg.rf.ed411b9972c39e67c392cdf9bcf8e9f9.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 77.17.
tiswan_002168,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-323-_jpg.rf.3f08567a6f657c4ba8eaa92465e01441.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 93.25.
tiswan_002169,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-323-_jpg.rf.79243ad3d9f73687a4c8fca645169215.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 67.38.
tiswan_002170,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-323-_jpg.rf.b0ddd6f73f0998147784536d433bf1a0.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 90.87.
tiswan_002171,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.4c36ae889198a64f4b3113b30ef702b1.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 86.41.
tiswan_002172,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.7a1ee8a3abafb3408a9e9faaeecd25f8.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 98.43.
tiswan_002173,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.9e39fe92791e502cf265d6289782cc6c.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 87.37.
tiswan_002174,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.a20359ddff5fe6748cac1588682b836d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 53.0.
tiswan_002175,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.b02184592ec9040586d015286d5a9d4b.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 62.15.
tiswan_002176,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.d4dc97460f09c09cacf540436b6eccec.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 77.43.
tiswan_002177,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-338-_jpg.rf.d8b1ae29ffb9666df6d6f6517249c5e2.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.18.
tiswan_002178,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-339-_jpg.rf.07306839bfd7f86f55f0414083613654.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 52.85.
tiswan_002179,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-339-_jpg.rf.153b8dbe8a13b52f639521bd95034d12.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.53.
tiswan_002180,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-339-_jpg.rf.4004ab64de4e48ad7ef8eeb6a8f05c64.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 67.95.
tiswan_002181,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-339-_jpg.rf.4b828288f8c6ec3ee2ab611dd8ad52e4.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 74.79.
tiswan_002182,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-339-_jpg.rf.ba508dc3d73e69e51f26e9c67f6f5e13.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.83.
tiswan_002183,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-343-_jpg.rf.116e8a1af879235b4ef8c96032e0ef15.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 94.19.
tiswan_002184,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-343-_jpg.rf.8255a88eca58c9896f82083888f49f6e.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 131.87.
tiswan_002185,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-343-_jpg.rf.ef7ac013dadcd23b12748fa0975d9413.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 54.54.
tiswan_002186,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-343-_jpg.rf.fead022e69a134953e46f4db62cf965d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 77.59.
tiswan_002187,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-35-_jpg.rf.221644cb96ae7dd3fdd4847b9b3012a8.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 66.89.
tiswan_002188,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-50-_jpg.rf.1522bbd2b28c73f22753827008dd16cb.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.32.
tiswan_002189,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-50-_jpg.rf.8aeac7eb44cdd868368e86f9c3e60b1c.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 107.7.
tiswan_002190,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-6-_jpg.rf.450bd0c75b027ec5811ba8a8ba8a5af6.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 129.36.
tiswan_002191,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-6-_jpg.rf.683c7afd24087364495d954e3cc8cd10.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 93.84.
tiswan_002192,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-6-_jpg.rf.8b530313d6a0486c484fdd90252e2179.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 64.05.
tiswan_002193,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.035b5257d80325c4513538101a918ab2.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 108.74.
tiswan_002194,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.222587f89f47200db066deabcf5cac38.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 56.02.
tiswan_002195,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.256a02a5937d3b6bca669e5146d9a2c7.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 111.05.
tiswan_002196,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.337dadeb5d7c183a39e68268902fd589.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 77.44.
tiswan_002197,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.4555ba1f9ed10e97aac9a7702b9c607a.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 99.31.
tiswan_002198,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.4705e7a70e6ec9b0777e4d131487299c.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 42.96.
tiswan_002199,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.a060e71311c2991e0484eed8719f23f0.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 101.93.
tiswan_002200,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.c6242b79c95523a6670e7f35eed46af9.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,borderline,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 45.65.
tiswan_002201,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.ce0ab8c092178b04132d1f6f2403b82d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 68.61.
tiswan_002202,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-77-_jpg.rf.ea66f7f280448cafbfcf1785cc4d162d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 60.4.
tiswan_002203,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-81-_jpg.rf.1b35aa13376a4db8e2d1094a3f91a16d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 70.76.
tiswan_002204,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-81-_jpg.rf.6d266c21cfc6f2408235071af859ff44.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 99.64.
tiswan_002205,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-81-_jpg.rf.78f1b87e11d793101b2cb6259a97344d.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 76.9.
tiswan_002206,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-81-_jpg.rf.8c0fb1ffe894ba88a5c30dd6dff22489.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 93.02.
tiswan_002207,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-81-_jpg.rf.b27f23b7321332afa6dafa07831acd31.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 117.82.
tiswan_002208,tiswan,cleaned_v1,datasets/skin/acne/cleaned/tiswan_cleaned_v1/valid/Pustules/pustular_acne_-83-_jpg.rf.2c1e278c064007222dea60122cfc987b.jpg,valid,classification,pustular,unknown,folder_classification,unknown,unknown,usable,false,none,1.0,non_expert,subtype_classification,acne,Cleaned fine-grained classification image. Class: Pustules. Blur score: 99.03.
