original_filename,status,reason,duplicate_cluster,blur_score,final_split
acne-387_jpeg.rf.ef8e3aa81ad00bf7693e4f54276afe01.jpg,REMOVED,Perceptual duplicate of acne-387_jpeg.rf.6d4869774d927eefd56a755e0963e417.jpg,576,17.70,N/A
acne-387_jpeg.rf.6d4869774d927eefd56a755e0963e417.jpg,REJECTED,Extremely blurry (variance 17.76 < 20),576,17.76,N/A
acne-388_jpeg.rf.5ba4c31a95781b26c1a48dc7e5982ef5.jpg,REMOVED,Perceptual duplicate of acne-388_jpeg.rf.00a70fe529d06c6ea14df96abd46ed6d.jpg,578,11.83,N/A
acne-388_jpeg.rf.00a70fe529d06c6ea14df96abd46ed6d.jpg,REJECTED,Extremely blurry (variance 11.83 < 20),578,11.83,N/A
acne-390_jpeg.rf.f87f3bff712355e1c36e45f4eeec197a.jpg,REMOVED,Perceptual duplicate of acne-390_jpeg.rf.e10fc9bdc6c44c3fd81c97839dec6e6e.jpg,582,9.83,N/A
acne-390_jpeg.rf.3ba3ce0a3b71be501538e232e95d11a1.jpg,REMOVED,Perceptual duplicate of acne-390_jpeg.rf.e10fc9bdc6c44c3fd81c97839dec6e6e.jpg,582,9.78,N/A
acne-390_jpeg.rf.e10fc9bdc6c44c3fd81c97839dec6e6e.jpg,REJECTED,Extremely blurry (variance 9.89 < 20),582,9.89,N/A
acne-391_jpeg.rf.73e446195045724a71326dbc90e5af2e.jpg,REMOVED,Perceptual duplicate of acne-391_jpeg.rf.ccb0dda0db38d2c500f431d03c026535.jpg,585,17.33,N/A
acne-391_jpeg.rf.ccb0dda0db38d2c500f431d03c026535.jpg,REJECTED,Extremely blurry (variance 17.33 < 20),585,17.33,N/A
acne-392_jpeg.rf.0f1a6008b1cd953c23c148dc76e301b9.jpg,REJECTED,Extremely blurry (variance 5.80 < 20),586,5.80,N/A
acne-392_jpeg.rf.62dc248594532563b138685db37457e3.jpg,REMOVED,Perceptual duplicate of acne-392_jpeg.rf.8b104cd68b0713735fc8cc2920f3c171.jpg,588,87.10,N/A
acne-393_jpeg.rf.aa0cd382b0657a0da99569093d75a81b.jpg,REJECTED,Extremely blurry (variance 13.79 < 20),590,13.79,N/A
acne-394_jpeg.rf.7977adb991f0f71c6a70d27d84c70acd.jpg,REMOVED,Perceptual duplicate of acne-394_jpeg.rf.6f9376793548ea02948af09cbccd5bd9.jpg,593,15.61,N/A
acne-394_jpeg.rf.6f9376793548ea02948af09cbccd5bd9.jpg,REJECTED,Extremely blurry (variance 15.69 < 20),593,15.69,N/A
acne-395_jpeg.rf.c84eced7d0c4f1ef1da0ae42af49a29b.jpg,REMOVED,Perceptual duplicate of acne-395_jpeg.rf.a49c2366bd09e30b12904dfd64ba25a0.jpg,597,20.73,N/A
acne-397_jpeg.rf.2cd37a7d64d4ed004840a13cf5dcd3ae.jpg,REMOVED,Perceptual duplicate of acne-397_jpeg.rf.d234e389ecadbff5554b4b8aa6ebe768.jpg,600,92.02,N/A
acne-398_jpeg.rf.505688f4b1f661eb1abef3ff962bc016.jpg,REMOVED,Perceptual duplicate of acne-398_jpeg.rf.643fe2e633c0c27d4ef47df2d3e35167.jpg,602,60.20,N/A
acne-398_jpeg.rf.808d1696055919e2d6214cbc66da18e3.jpg,REJECTED,Extremely blurry (variance 13.96 < 20),603,13.96,N/A
acne-399_jpeg.rf.1986fbdd6d6494360d60421a47ca8536.jpg,REMOVED,Perceptual duplicate of acne-399_jpeg.rf.aa45a6ad4a79d4c3da26f62b83b77ea1.jpg,606,20.07,N/A
acne-399_jpeg.rf.612e86dcb97d84f3808e22c1d73a8822.jpg,REJECTED,Extremely blurry (variance 4.32 < 20),605,4.32,N/A
acne-400_jpeg.rf.17f5bed14cb1f3577987b13e9cc02d59.jpg,REMOVED,Perceptual duplicate of acne-400_jpeg.rf.6f6ceef01f7c3692c9aeaeb87166c0f9.jpg,608,8.66,N/A
acne-400_jpeg.rf.6f6ceef01f7c3692c9aeaeb87166c0f9.jpg,REJECTED,Extremely blurry (variance 8.78 < 20),608,8.78,N/A
acne-401_jpeg.rf.530742a0a7770a493dbcdf6c5ce16fe1.jpg,REJECTED,Extremely blurry (variance 16.94 < 20),610,16.94,N/A
acne-401_jpeg.rf.82350b1230bd73cb7c58a25b02c71625.jpg,REJECTED,Extremely blurry (variance 6.93 < 20),611,6.93,N/A
acne-403_jpeg.rf.43f7da9f9d69ae4ada3c909640b7ebf8.jpg,REJECTED,Extremely blurry (variance 15.88 < 20),617,15.88,N/A
acne-408_jpeg.rf.83a16019cae0dad54bbadd1e63e863f5.jpg,REMOVED,Perceptual duplicate of acne-408_jpeg.rf.d272a99439c261a332732dcf882a40ee.jpg,627,15.00,N/A
acne-408_jpeg.rf.d272a99439c261a332732dcf882a40ee.jpg,REJECTED,Extremely blurry (variance 15.15 < 20),627,15.15,N/A
acne-409_jpeg.rf.60942100639bfe3294a969b6f1687e60.jpg,REMOVED,Perceptual duplicate of acne-409_jpeg.rf.6c849b9ab9d249335ef9982f47be98b6.jpg,629,50.12,N/A
acne-410_jpeg.rf.166675b190d3d9d7e19084e675cd6a0b.jpg,REJECTED,Extremely blurry (variance 11.69 < 20),631,11.69,N/A
acne-411_jpeg.rf.4aa1cacc5b7ed8a3130d134336d83080.jpg,REJECTED,Extremely blurry (variance 15.87 < 20),634,15.87,N/A
acne-412_jpeg.rf.63c28862cc0cce70f243bd58d887b69b.jpg,REJECTED,Extremely blurry (variance 12.32 < 20),638,12.32,N/A
acne-413_jpeg.rf.1daf1fe138da68a4f08a94d1cefb27b9.jpg,REJECTED,Extremely blurry (variance 9.26 < 20),640,9.26,N/A
acne-413_jpeg.rf.ab61e2dbd0045c08b528d4bf76fb88ca.jpg,REMOVED,Perceptual duplicate of acne-413_jpeg.rf.6ef8475c0f6bce6817a636453b783f48.jpg,642,89.57,N/A
acne-414_jpeg.rf.88b35b1d8242020ac040642e54a44127.jpg,REMOVED,Perceptual duplicate of acne-414_jpeg.rf.7a84ee4e9da558c2e0292a6c5398c211.jpg,645,6.45,N/A
acne-414_jpeg.rf.7a84ee4e9da558c2e0292a6c5398c211.jpg,REJECTED,Extremely blurry (variance 6.50 < 20),645,6.50,N/A
acne-415_jpeg.rf.863c0b4959a108b7e4c536518ffea261.jpg,REJECTED,Extremely blurry (variance 15.69 < 20),648,15.69,N/A
acne-418_jpeg.rf.8c366e283cf5fe69ce8ec5416983f1ba.jpg,REMOVED,Perceptual duplicate of acne-418_jpeg.rf.9e0fb71ff475a35be628c485674844af.jpg,653,7.58,N/A
acne-418_jpeg.rf.9e0fb71ff475a35be628c485674844af.jpg,REJECTED,Extremely blurry (variance 7.61 < 20),653,7.61,N/A
acne-419_jpeg.rf.8c086224dd459289ac6d873326f94c81.jpg,REMOVED,Perceptual duplicate of acne-419_jpeg.rf.22e2e44393ce5049c1163fcb407ce2c0.jpg,657,115.52,N/A
acne-419_jpeg.rf.6d16351fad44830bb43a170a6d11a152.jpg,REJECTED,Extremely blurry (variance 4.38 < 20),656,4.38,N/A
acne-41_jpeg.rf.fecc9ecbd5f31afb770a6dd1f2d22756.jpg,REMOVED,Perceptual duplicate of acne-41_jpeg.rf.0a5af3c72cbda564daf5fa35de6f9c3d.jpg,660,28.83,N/A
acne-421_jpeg.rf.fd897905e2eed90fa51a98955b6f1aef.jpg,REMOVED,Perceptual duplicate of acne-421_jpeg.rf.80cd99aebc7819b2fbd8da4997c305c8.jpg,663,9.54,N/A
acne-421_jpeg.rf.80cd99aebc7819b2fbd8da4997c305c8.jpg,REJECTED,Extremely blurry (variance 9.66 < 20),663,9.66,N/A
acne-423_jpeg.rf.3e941f6d0ee02a2ef7d2cce78ad7ad1d.jpg,REMOVED,Perceptual duplicate of acne-423_jpeg.rf.4eb7b5df4ad75115bf9f463d8a74a675.jpg,666,163.62,N/A
acne-427_jpeg.rf.f1aec5024b10be1da7f19132dc2f333d.jpg,REMOVED,Perceptual duplicate of acne-427_jpeg.rf.2da783e959b0fa739da2747fcddad57b.jpg,675,203.81,N/A
acne-427_jpeg.rf.33dfe8c24bba32680676375b9ab21758.jpg,REJECTED,Extremely blurry (variance 10.18 < 20),674,10.18,N/A
acne-428_jpeg.rf.6bcda835356ebdd45db844bedf582937.jpg,REMOVED,Perceptual duplicate of acne-428_jpeg.rf.d5027004ee479bc1f0fa6f0ed953b254.jpg,678,12.21,N/A
acne-428_jpeg.rf.1898c119b4a900ea95fc2e1f61f63633.jpg,REMOVED,Perceptual duplicate of acne-428_jpeg.rf.d5027004ee479bc1f0fa6f0ed953b254.jpg,678,12.12,N/A
acne-428_jpeg.rf.d5027004ee479bc1f0fa6f0ed953b254.jpg,REJECTED,Extremely blurry (variance 12.30 < 20),678,12.30,N/A
acne-429_jpeg.rf.07d3876e4906567c86e04d02a8fd5430.jpg,REMOVED,Perceptual duplicate of acne-429_jpeg.rf.de91db9b06b86077a563bc6bfcac3bd9.jpg,681,23.98,N/A
acne-431_jpeg.rf.55d9d8dba088d4ed41257ebd578f1cbd.jpg,REMOVED,Perceptual duplicate of acne-431_jpeg.rf.730f40513562fc09b465662c3682c322.jpg,683,16.41,N/A
acne-431_jpeg.rf.730f40513562fc09b465662c3682c322.jpg,REJECTED,Extremely blurry (variance 16.45 < 20),683,16.45,N/A
acne-435_jpeg.rf.51be96ecdcc5a997a065b54e79992003.jpg,REMOVED,Perceptual duplicate of acne-435_jpeg.rf.25b6a8e1d564205acd5a72693c2ae356.jpg,687,7.95,N/A
acne-435_jpeg.rf.6949c57f3f1009e7126f92202408ad33.jpg,REMOVED,Perceptual duplicate of acne-435_jpeg.rf.25b6a8e1d564205acd5a72693c2ae356.jpg,687,7.64,N/A
acne-435_jpeg.rf.25b6a8e1d564205acd5a72693c2ae356.jpg,REJECTED,Extremely blurry (variance 7.99 < 20),687,7.99,N/A
acne-436_jpeg.rf.5081a57d9c48e608347afff4b798183d.jpg,REMOVED,Perceptual duplicate of acne-436_jpeg.rf.ec3a421adc32e6d1ea2ebfecae40cad1.jpg,690,6.98,N/A
acne-436_jpeg.rf.ec3a421adc32e6d1ea2ebfecae40cad1.jpg,REJECTED,Extremely blurry (variance 7.09 < 20),690,7.09,N/A
acne-439_jpeg.rf.09e3f1d8ee5f2c8210105f6e0b1ee7ff.jpg,REJECTED,Extremely blurry (variance 14.24 < 20),691,14.24,N/A
acne-442_jpeg.rf.4039828c5825e56a2d965eff337a1c49.jpg,REMOVED,Perceptual duplicate of acne-442_jpeg.rf.aac25ee86644e0903055548cc75b7f5b.jpg,699,21.56,N/A
acne-444_jpeg.rf.8a759876b570b709bc7a0c4d360cfbc4.jpg,REMOVED,Perceptual duplicate of acne-444_jpeg.rf.17c710e4ae97046a1b75f237e00c4083.jpg,704,9.99,N/A
acne-444_jpeg.rf.17c710e4ae97046a1b75f237e00c4083.jpg,REJECTED,Extremely blurry (variance 10.15 < 20),704,10.15,N/A
acne-445_jpeg.rf.b348a4570ab35b40f38fdcd815110cbf.jpg,REMOVED,Perceptual duplicate of acne-445_jpeg.rf.c7521e2afbdc65191944790d4f54d698.jpg,707,7.95,N/A
acne-445_jpeg.rf.c7521e2afbdc65191944790d4f54d698.jpg,REJECTED,Extremely blurry (variance 8.01 < 20),707,8.01,N/A
acne-446_jpeg.rf.49502eeca55f583370ab57a6d2365e13.jpg,REMOVED,Perceptual duplicate of acne-446_jpeg.rf.8e74b2de9ae5b231b4555619d7774e6f.jpg,710,128.65,N/A
acne-447_jpeg.rf.8d3240599fd26dadbdc57d31b9f2318c.jpg,REJECTED,Extremely blurry (variance 17.39 < 20),713,17.39,N/A
acne-448_jpeg.rf.b021d1dcd56ff06db8c09d314cffc4f5.jpg,REMOVED,Perceptual duplicate of acne-448_jpeg.rf.906408064849796e0760c3a1cf3f70f3.jpg,717,16.16,N/A
acne-448_jpeg.rf.0c01fb516e04b00e61075c48afceff22.jpg,REMOVED,Perceptual duplicate of acne-448_jpeg.rf.906408064849796e0760c3a1cf3f70f3.jpg,717,16.14,N/A
acne-448_jpeg.rf.906408064849796e0760c3a1cf3f70f3.jpg,REJECTED,Extremely blurry (variance 16.26 < 20),717,16.26,N/A
acne-450_jpeg.rf.fec6ed23117910c8617e32059de6dad4.jpg,REMOVED,Perceptual duplicate of acne-450_jpeg.rf.c4287e4b16e7dc4edd06e51bfe683938.jpg,723,112.55,N/A
acne-451_jpeg.rf.4ba336e1fa676e528d21aa03d76537dc.jpg,REMOVED,Perceptual duplicate of acne-451_jpeg.rf.5d0cea48cdeab0d4da0e1bcc7be09971.jpg,725,27.84,N/A
acne-452_jpeg.rf.90a41e051b49c5770d82a466f442d4df.jpg,REMOVED,Perceptual duplicate of acne-452_jpeg.rf.f6a32aff2fdc688217551d797a2afdf6.jpg,729,12.17,N/A
acne-452_jpeg.rf.f6a32aff2fdc688217551d797a2afdf6.jpg,REJECTED,Extremely blurry (variance 12.19 < 20),729,12.19,N/A
acne-453_jpeg.rf.ad700325bcaac6e54c001d0ed4afaa53.jpg,REJECTED,Extremely blurry (variance 4.43 < 20),732,4.43,N/A
acne-455_jpeg.rf.6304d18d7053e41b42da83d22d54643f.jpg,REMOVED,Perceptual duplicate of acne-455_jpeg.rf.ed1d75be36cf2d6565bb23195140fe87.jpg,735,9.02,N/A
acne-455_jpeg.rf.c700c1e657da094907796972c60b5d46.jpg,REMOVED,Perceptual duplicate of acne-455_jpeg.rf.ed1d75be36cf2d6565bb23195140fe87.jpg,735,8.81,N/A
acne-455_jpeg.rf.ed1d75be36cf2d6565bb23195140fe87.jpg,REJECTED,Extremely blurry (variance 9.03 < 20),735,9.03,N/A
acne-456_jpeg.rf.6cc4a816dfceacefee97f07b0317e977.jpg,REMOVED,Perceptual duplicate of acne-456_jpeg.rf.130dc43a9283d658f345f81c13d24430.jpg,737,42.02,N/A
acne-458_jpeg.rf.4a519fee2deeac56b21862117fcd42e3.jpg,REMOVED,Perceptual duplicate of acne-458_jpeg.rf.1800044c39a5a7bf3ad6c8ee9e9621e9.jpg,740,24.56,N/A
acne-48_jpeg.rf.a9ded7072548a490e04644cb2735776d.jpg,REMOVED,Perceptual duplicate of acne-48_jpeg.rf.4cc8afaf5b4f5e5328775578bf9ce06b.jpg,744,247.19,N/A
acne-4_jpeg.rf.0b2ca4b5f24346064e0f11154950d2d0.jpg,REMOVED,Perceptual duplicate of acne-4_jpeg.rf.23d05b5c692fea21d34eaf769ffa107c.jpg,746,15.23,N/A
acne-4_jpeg.rf.23d05b5c692fea21d34eaf769ffa107c.jpg,REJECTED,Extremely blurry (variance 15.36 < 20),746,15.36,N/A
acne-52_jpeg.rf.9ff829362776e6e93a0380c5ae10dce0.jpg,REMOVED,Perceptual duplicate of acne-52_jpeg.rf.463ca01427ced8b75e8ad555f6562c85.jpg,750,137.03,N/A
acne-53_jpeg.rf.f17c4fe2332f052e5a1d6d2a12edf11b.jpg,REMOVED,Perceptual duplicate of acne-53_jpeg.rf.5e313e36b6a2cdb16036ecfca7bd8ce4.jpg,753,13.36,N/A
acne-53_jpeg.rf.309209351017f3c3f758c34a4f03066d.jpg,REMOVED,Perceptual duplicate of acne-53_jpeg.rf.5e313e36b6a2cdb16036ecfca7bd8ce4.jpg,753,13.26,N/A
acne-53_jpeg.rf.5e313e36b6a2cdb16036ecfca7bd8ce4.jpg,REJECTED,Extremely blurry (variance 13.38 < 20),753,13.38,N/A
acne-55_jpeg.rf.52d59d05e0557577fad9f5ad4a556b2b.jpg,REMOVED,Perceptual duplicate of acne-55_jpeg.rf.63cbfdb90a0985cf988c074a247c3a38.jpg,759,34.10,N/A
acne-58_jpeg.rf.11b322ab2b7e405a9c44cfa85bb24791.jpg,REMOVED,Perceptual duplicate of acne-58_jpeg.rf.28bfba3d8e2101849e282cb1272be2cf.jpg,761,201.18,N/A
acne-61_jpeg.rf.b2138da2b11d668db560197ed1cf225f.jpg,REMOVED,Perceptual duplicate of acne-61_jpeg.rf.44491ade9b975ab6df0431537edb6408.jpg,765,74.24,N/A
acne-62_jpeg.rf.476a0dea19e8c7fd1055e2d591005890.jpg,REMOVED,Perceptual duplicate of acne-62_jpeg.rf.70605cf17da5ed58c8681dd07fdd767c.jpg,767,43.10,N/A
acne-64_jpeg.rf.e3d8ffbbbbde870a7ea825cce556e735.jpg,REMOVED,Perceptual duplicate of acne-64_jpeg.rf.4186cc3c011874e31e65851c7adff713.jpg,771,181.70,N/A
acne-71_jpeg.rf.40804f9e8cb069ec301b171bc702fdba.jpg,REMOVED,Perceptual duplicate of acne-71_jpeg.rf.2e67c7ebe6aab3f851e49dd0fc355414.jpg,773,18.74,N/A
acne-71_jpeg.rf.2e67c7ebe6aab3f851e49dd0fc355414.jpg,REJECTED,Extremely blurry (variance 19.00 < 20),773,19.00,N/A
acne-73_jpeg.rf.5e196b2c1898b81493da5ffa1cf84ce5.jpg,REMOVED,Perceptual duplicate of acne-73_jpeg.rf.2703f4793f2d5044e08486eff454f0d9.jpg,777,24.18,N/A
acne-76_jpeg.rf.9aa5cc4527dc97bbba01df0d453cca88.jpg,REMOVED,Perceptual duplicate of acne-76_jpeg.rf.f3f5114dc7c2c85ae4a52a8faa9165e2.jpg,783,10.82,N/A
acne-76_jpeg.rf.f3f5114dc7c2c85ae4a52a8faa9165e2.jpg,REJECTED,Extremely blurry (variance 10.98 < 20),783,10.98,N/A
acne-79_jpeg.rf.3d89356c593f4a13796c84584f1ebae1.jpg,REMOVED,Perceptual duplicate of acne-79_jpeg.rf.f04fa53e2ca424f3df254c55036cd948.jpg,786,44.66,N/A
acne-80_jpeg.rf.8aea20e2a9046ae3aa7056f9e36052c2.jpg,REMOVED,Perceptual duplicate of acne-80_jpeg.rf.9f84fde7496074c93b503a03de510157.jpg,789,175.91,N/A
acne-80_jpeg.rf.9c64dd4983987dfc7070ff0f35c2eddd.jpg,REMOVED,Perceptual duplicate of acne-5_jpeg.rf.2d6671715f0149df7b494c4d3f12a98b.jpg,918,20.05,N/A
acne-85_jpeg.rf.f0191760e52e64aeff4a6fa4c3902954.jpg,REMOVED,Perceptual duplicate of acne-85_jpeg.rf.ad62617f33028383d5f54a9e96e18f02.jpg,798,75.90,N/A
acne-87_jpeg.rf.697e9bbaee187193b6500d76711aec34.jpg,REMOVED,Perceptual duplicate of acne-87_jpeg.rf.2e7547d12cc90cc178e5a5f54a4361bc.jpg,800,8.35,N/A
acne-87_jpeg.rf.2e7547d12cc90cc178e5a5f54a4361bc.jpg,REJECTED,Extremely blurry (variance 8.43 < 20),800,8.43,N/A
acne-88_jpeg.rf.a89b4136948caebee438f2859e2c84c1.jpg,REMOVED,Perceptual duplicate of acne-88_jpeg.rf.8c883d0064c9b8b4c12b51f800f35667.jpg,803,60.96,N/A
acne-88_jpeg.rf.e5c76005b5292fefddca0e753aee38d1.jpg,REMOVED,Perceptual duplicate of acne-457_jpeg.rf.96817d48e7a4fe76651012d96df43141.jpg,915,24.19,N/A
acne-89_jpeg.rf.6b8f0ac57a6528a269583fad16ddb741.jpg,REMOVED,Perceptual duplicate of acne-89_jpeg.rf.2d6e99b7acb34ac110655a0129c6f6ff.jpg,806,24.65,N/A
acne-8_jpeg.rf.3e2cc57abd0219b8c5c54c70125d2ff2.jpg,REJECTED,Extremely blurry (variance 15.90 < 20),809,15.90,N/A
acne-93_jpeg.rf.f003ed34f9cfc0452a68fd5bd66fa82a.jpg,REMOVED,Perceptual duplicate of acne-93_jpeg.rf.8ed4d65382cf14da62dad08e938e414e.jpg,813,21.24,N/A
acne-94_jpeg.rf.026ec8c717a07c643717eece6f67175a.jpg,REMOVED,Perceptual duplicate of acne-94_jpeg.rf.c64f8962172091d296b522d43b8e2958.jpg,816,26.68,N/A
acne-96_jpeg.rf.044346d9ee35ca61da01a4fb2f7ac9f9.jpg,REMOVED,Perceptual duplicate of acne-96_jpeg.rf.f41b28fa92fa839f053bce9a3ec1637e.jpg,818,37.72,N/A
acne-9_jpeg.rf.af8b7f78342611641a751fbacd838415.jpg,REMOVED,Perceptual duplicate of acne-9_jpeg.rf.f4c2ca2d6212d212b29a6a9644d997db.jpg,822,27.23,N/A
acne-103_jpeg.rf.055236d16a0ad3642b8e9f44250a8999.jpg,REJECTED,Extremely blurry (variance 14.97 < 20),823,14.97,N/A
acne-11_jpeg.rf.7371382ec505972eb878bf9f4765b068.jpg,REJECTED,Extremely blurry (variance 19.49 < 20),826,19.49,N/A
acne-219_jpg.rf.49ae2c76139959c042cfa3cf03848824.jpg,REMOVED,Perceptual duplicate of acne-205_jpg.rf.38aad590bdaf41afcf089fa97467ed1b.jpg,899,58.42,N/A
acne-373_jpeg.rf.fd792665746bf19c7deebc4d5a166e27.jpg,REJECTED,Extremely blurry (variance 10.31 < 20),861,10.31,N/A
acne-380_jpeg.rf.4e088c1e0484bfd28ea8f858e2d66a71.jpg,REJECTED,Extremely blurry (variance 10.18 < 20),862,10.18,N/A
acne-389_jpeg.rf.ab217fe1f261ae90befc002ba47247b3.jpg,REJECTED,Extremely blurry (variance 9.75 < 20),863,9.75,N/A
acne-407_jpeg.rf.5604336c78d700604ccee404912ed721.jpg,REJECTED,Extremely blurry (variance 17.65 < 20),864,17.65,N/A
acne-434_jpeg.rf.4ec27684c5e305eba0542a73f4e7e9e1.jpg,REJECTED,Extremely blurry (variance 19.41 < 20),868,19.41,N/A
acne-438_jpeg.rf.d6c4182d7db62c91edd02d5eb0e91e3f.jpg,REJECTED,Extremely blurry (variance 11.86 < 20),869,11.86,N/A
acne-77_jpeg.rf.b5794c2f868e45624ee538ed0e36657b.jpg,REJECTED,Extremely blurry (variance 8.13 < 20),874,8.13,N/A
acne-98_jpeg.rf.e3ee418c4157dffff8102998f94e7257.jpg,REJECTED,Extremely blurry (variance 19.24 < 20),878,19.24,N/A
acne-105_jpeg.rf.e9b2ecfb4afb0217f046179f125242d2.jpg,REJECTED,Extremely blurry (variance 11.57 < 20),880,11.57,N/A
acne-290_jpeg.rf.116ac413d37048340ce6c5b36e1b9d8a.jpg,REJECTED,Extremely blurry (variance 12.60 < 20),906,12.60,N/A
acne-370_jpeg.rf.a774873f1db723d298598b08cfc47315.jpg,REJECTED,Extremely blurry (variance 7.04 < 20),911,7.04,N/A
acne-404_jpeg.rf.120f5acce0b15ea040f6e1a6f8a16dd5.jpg,REJECTED,Extremely blurry (variance 10.46 < 20),912,10.46,N/A
acne-422_jpeg.rf.c90a75e149931778d9c643273737df59.jpg,REJECTED,Extremely blurry (variance 9.20 < 20),913,9.20,N/A
acne-440_jpeg.rf.74f7f4b7cabd5d5e65c05367b20cb921.jpg,REJECTED,Extremely blurry (variance 6.64 < 20),914,6.64,N/A
acne-60_jpeg.rf.f2694c8e6226c725ff40b771560b5e06.jpg,REJECTED,Extremely blurry (variance 9.97 < 20),919,9.97,N/A
acne-75_jpeg.rf.d648e68373adc0adfd965b63d4632a48.jpg,REJECTED,Extremely blurry (variance 8.55 < 20),921,8.55,N/A
acne-92_jpeg.rf.ffaa4abd4c59b50edc52a68d96de7679.jpg,REJECTED,Extremely blurry (variance 13.38 < 20),924,13.38,N/A
acne-297_jpeg.rf.ad7f6811d6c985982b88fdacd9c3cdd0.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-297_jpeg.rf.ad7f6811d6c985982b88fdacd9c3cdd0.jpg,609.37,train
acne-126_jpg.rf.efe7936850eb9c5f1327b1a589d5ed43.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-126_jpg.rf.efe7936850eb9c5f1327b1a589d5ed43.jpg,366.39,train
acne-263_jpeg.rf.05b2f4de9e3a20b040f1dfb8b74d2d1a.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-263_jpeg.rf.05b2f4de9e3a20b040f1dfb8b74d2d1a.jpg,135.57,train
acne-175_jpg.rf.dacb7ead4056283b79f7d7be33f4cec3.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-175_jpg.rf.dacb7ead4056283b79f7d7be33f4cec3.jpg,1351.69,train
acne-281_jpeg.rf.d8eabd19871f7dd2e7cffe7825a2fe01.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-281_jpeg.rf.d8eabd19871f7dd2e7cffe7825a2fe01.jpg,179.61,train
acne-82_jpeg.rf.74054dbecba236793043b917b0373df6.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-82_jpeg.rf.74054dbecba236793043b917b0373df6.jpg,88.97,train
acne-242_jpg.rf.e8a6235ffe20050705548f7cadf05737.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-242_jpg.rf.e8a6235ffe20050705548f7cadf05737.jpg,298.66,train
acne-443_jpeg.rf.8c394880dafd8027d992dec008402504.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-443_jpeg.rf.8c394880dafd8027d992dec008402504.jpg,36.22,train
acne-261_jpeg.rf.2c09c204860acdd00631efedb161eaee.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-261_jpeg.rf.2c09c204860acdd00631efedb161eaee.jpg,173.75,train
acne-141_jpg.rf.fb1199324075ca9348337d6357f172de.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-141_jpg.rf.fb1199324075ca9348337d6357f172de.jpg,304.87,train
acne-210_jpg.rf.27376e50ec325caa3ee3a040244aeaa2.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-210_jpg.rf.27376e50ec325caa3ee3a040244aeaa2.jpg,224.94,train
acne-421_jpeg.rf.44ea91770555c25240d95db7a5a4c054.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-421_jpeg.rf.44ea91770555c25240d95db7a5a4c054.jpg,126.46,train
acne-88_jpeg.rf.8c883d0064c9b8b4c12b51f800f35667.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-88_jpeg.rf.8c883d0064c9b8b4c12b51f800f35667.jpg,61.82,train
acne-96_jpeg.rf.f41b28fa92fa839f053bce9a3ec1637e.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-96_jpeg.rf.f41b28fa92fa839f053bce9a3ec1637e.jpg,37.98,train
acne-386_jpeg.rf.82c66c8594d3390a39652de3fa53d6ea.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-386_jpeg.rf.82c66c8594d3390a39652de3fa53d6ea.jpg,60.74,train
acne-287_jpeg.rf.2f8ab412b79cdc05c82405422d9da6fa.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-287_jpeg.rf.2f8ab412b79cdc05c82405422d9da6fa.jpg,104.59,train
acne-210_jpg.rf.ba41808779eefd711acb8449a1f57d80.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-210_jpg.rf.ba41808779eefd711acb8449a1f57d80.jpg,324.17,train
acne-182_jpg.rf.003ad78b62a47fe0c61d19fd1df199b5.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-182_jpg.rf.003ad78b62a47fe0c61d19fd1df199b5.jpg,405.58,train
acne-154_jpg.rf.3a3be14df7e5a70b268d664010e1383e.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-154_jpg.rf.3a3be14df7e5a70b268d664010e1383e.jpg,325.87,train
acne-10_jpeg.rf.f27748da2520545eba9ebcd7e0dc6482.jpg,ACCEPTED (borderline),Unique representative. Repaired bboxes: 0,acne-10_jpeg.rf.f27748da2520545eba9ebcd7e0dc6482.jpg,34.04,train
acne-273_jpeg.rf.2c96969d8a1f9e271106aa1845ae2c3d.jpg,ACCEPTED (accepted),Unique representative. Repaired bboxes: 0,acne-273_jpeg.rf.2c96969d8a1f9e271106aa1845ae2c3d.jpg,138.06,train
