image_id,source_dataset,dataset_version,image_path,split,subtype_label,clinical_quality,confidence_source,primary_use,condition_family,source_weight,sha256,notes
tiswan_001483,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001483.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,a59ce37a2623e244b1d7eb688ba3ab0195d0f3c25d37236b202e2aec9645ade4,Cleaned fine-grained classification image. Class: Pustules. Blur score: 101.82.
tiswan_001484,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001484.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,5736313f4ccb8ec9a558683090207c6fe9614eae9ee77f6702ebe446c9d364fa,Cleaned fine-grained classification image. Class: Pustules. Blur score: 92.04.
tiswan_001485,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001485.jpg,train,pustular,sharp,non_expert,subtype_classification,acne,1.0,7ce8dd4f5c4f94dd5afae368a059a67a0fa9084f3d9f50fba4b23ac4fcd6d2b8,Cleaned fine-grained classification image. Class: Pustules. Blur score: 209.57.
tiswan_001486,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001486.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,5ef103b5b12c843143494f8c2d3569a11388fe4bf7e5fab34b20e6e33975e73a,Cleaned fine-grained classification image. Class: Pustules. Blur score: 84.31.
tiswan_001487,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001487.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,c859c15f668269ca64c5228a360aaef90d2a85e7bc74572e95f1bac4c1242dd0,Cleaned fine-grained classification image. Class: Pustules. Blur score: 64.85.
tiswan_001488,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001488.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,733a94387c6d61023cce687e69544557b6d5284e0edf0cd1d500501113ddd7a0,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.26.
tiswan_001489,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001489.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,767fa216fba3173cbc70296f4f4ebf41a8776f3798b81c215be9f6e735866f0e,Cleaned fine-grained classification image. Class: Pustules. Blur score: 106.09.
tiswan_001490,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001490.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,419858fc4a098ccdbb5b48d7f99a51f23a19addd7db0c7b14769ab03be38abd0,Cleaned fine-grained classification image. Class: Pustules. Blur score: 63.05.
tiswan_001491,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001491.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,c9cb0f89e97062035b7a04ad774333a1f761e151944b059a12dbb922027c9b82,Cleaned fine-grained classification image. Class: Pustules. Blur score: 71.11.
tiswan_001492,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001492.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,1edac0feb4b4789c1ae416398c479e4d50de9c69461cf6cb3815ea9839037972,Cleaned fine-grained classification image. Class: Pustules. Blur score: 50.16.
tiswan_001493,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001493.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,01ccd0a1a5e63a2d19fc4b6e43de8e1b3a7f7b00a78ddd66588b0cb9a4418443,Cleaned fine-grained classification image. Class: Pustules. Blur score: 40.89.
tiswan_001494,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001494.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,105915467c58927ce96a32d563399e5d4ef263eb796a26c86c8aa103c6ff5889,Cleaned fine-grained classification image. Class: Pustules. Blur score: 101.82.
tiswan_001495,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001495.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,b75f401a6968c106bb776ead614dc80c4e88c11384c4ae2ccc8e96b79edd2c82,Cleaned fine-grained classification image. Class: Pustules. Blur score: 82.58.
tiswan_001496,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001496.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,44142341d1e6842d901febcd1bf83e551dbca04a0f45c10e68ccc503b983a7ef,Cleaned fine-grained classification image. Class: Pustules. Blur score: 120.75.
tiswan_001497,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001497.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,9a003d092c5c1532e27116d8f69b70133387c55dd10f035a80b5ad648ebc04a9,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.53.
tiswan_001498,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001498.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,dee6ddedabac536766d4110d74d2cca6505eaa40c59fc11a20d3d149545d8596,Cleaned fine-grained classification image. Class: Pustules. Blur score: 87.45.
tiswan_001499,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001499.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,3adfb7598692fe319157f8b72fc681a8a65a8fe38d4ef3ff598576cc68ce330b,Cleaned fine-grained classification image. Class: Pustules. Blur score: 114.22.
tiswan_001500,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001500.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,254b5f7494cca3486833e166a42157b5298156769e2f75a8e7c089dc1f84df75,Cleaned fine-grained classification image. Class: Pustules. Blur score: 76.52.
tiswan_001501,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001501.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,bd87dec60dcaf10537c2b401e831a425c00380c0a5e4dafcaa1aa1e352620e35,Cleaned fine-grained classification image. Class: Pustules. Blur score: 101.99.
tiswan_001502,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001502.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,87b2dcb3d60e8f8817354f2a6949b5069d170d1744c4b9104cf0f326910267fd,Cleaned fine-grained classification image. Class: Pustules. Blur score: 89.95.
tiswan_001503,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001503.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,ad1ac48270b4ff44faa84c24a8d1575fa7a0db011a1d1c0b5604574e85f515f4,Cleaned fine-grained classification image. Class: Pustules. Blur score: 48.6.
tiswan_001504,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001504.jpg,train,pustular,sharp,non_expert,subtype_classification,acne,1.0,1a83b615fb68b901db5f41f237998de97c7d50835cf99d1731c31583b4fecc1c,Cleaned fine-grained classification image. Class: Pustules. Blur score: 356.44.
tiswan_001505,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001505.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,aed8fda502c0b861afa9a19102d7112ce0ab278099f8144546e3b7aaf76955aa,Cleaned fine-grained classification image. Class: Pustules. Blur score: 75.13.
tiswan_001506,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001506.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,fc29e14c94fb4abd5e1b9026a29fcf49287a35d5b5694199a5a7ebf98e85d18c,Cleaned fine-grained classification image. Class: Pustules. Blur score: 97.24.
tiswan_001507,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001507.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,e3428d260835953901abd2e0b05f92d54aa9723f59759312b352bb8cced6cd8f,Cleaned fine-grained classification image. Class: Pustules. Blur score: 35.38.
tiswan_001508,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001508.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,96dcfdf2b713f9dbe5c1f644be867a16712ce487731c948784dc64c8a2f4b663,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.25.
tiswan_001509,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001509.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,940e1ddd60a5846f6a6db235a99ed1ab927429cf6d82379e0fa1e4e55eb5fdae,Cleaned fine-grained classification image. Class: Pustules. Blur score: 94.45.
tiswan_001510,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001510.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,feaeb7ec47fd006710ab7331557c5a9b06976e644822111666610659e5e881b1,Cleaned fine-grained classification image. Class: Pustules. Blur score: 62.25.
tiswan_001511,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001511.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,4520e97d2b790751688eec9673973eb6b937f5dc02f76ff19255d3f54dc7a897,Cleaned fine-grained classification image. Class: Pustules. Blur score: 69.24.
tiswan_001512,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001512.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,82d794067b08f5702a4fe77890496f9ff158c31b1e4d7ffb1ca0cdb7386ce4d6,Cleaned fine-grained classification image. Class: Pustules. Blur score: 53.3.
tiswan_001513,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001513.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,37c1d58e192e8a3a77878182f6aaf59304cfa11e3718ece071166c61f34df6bb,Cleaned fine-grained classification image. Class: Pustules. Blur score: 58.48.
tiswan_001514,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001514.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,946c880ad53386f2340ae3f4583c384a8bcc51da1991bb026f93f47ed68aa304,Cleaned fine-grained classification image. Class: Pustules. Blur score: 81.6.
tiswan_001515,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001515.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,93df17097b9b2d7dcfb09b99af98d0c7ef4973d7481e9a1f4e7321102660820e,Cleaned fine-grained classification image. Class: Pustules. Blur score: 55.74.
tiswan_001516,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001516.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,7c7296a4cf03e3aeb167a380fa6d0d49be7557d4c82a5b0cba06b5f7dfe7cfff,Cleaned fine-grained classification image. Class: Pustules. Blur score: 107.09.
tiswan_001517,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001517.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,81ff0c44d046a35cb8b321a8c4ecc7742354de5a96063c7810884212e213726c,Cleaned fine-grained classification image. Class: Pustules. Blur score: 87.16.
tiswan_001518,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001518.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,f777120695ba89a538c99e5797aa92dc0d2cba6fc01660fa21bc665b51299360,Cleaned fine-grained classification image. Class: Pustules. Blur score: 87.14.
tiswan_001519,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001519.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,c7d5aba7117b3c50222f971172aabf3e5b43f790af28c3feca8c1b91cf99b966,Cleaned fine-grained classification image. Class: Pustules. Blur score: 74.72.
tiswan_001520,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001520.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,239317ffa8c10552448fe043e76df07dab90b982916ea7b0ccd187f563e7b828,Cleaned fine-grained classification image. Class: Pustules. Blur score: 90.58.
tiswan_001521,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001521.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,1249a438beec795689126cdf5403d01b7747891a54c2a9ee994ff4a159328526,Cleaned fine-grained classification image. Class: Pustules. Blur score: 52.49.
tiswan_001522,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001522.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,e45079edfe2956ed6aee4f51bef3de33a1e3a07aa690fbe220f399890e1ed2c2,Cleaned fine-grained classification image. Class: Pustules. Blur score: 79.12.
tiswan_001523,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001523.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,2c00a57911827116db7250b5e566b84547197551d2600ed3a1adf8b0159b812e,Cleaned fine-grained classification image. Class: Pustules. Blur score: 37.7.
tiswan_001524,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001524.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,9a744ef31db8fe423f43f1d9439d7bec4fa6af8d45f9530b4b5d148dcfe17dfd,Cleaned fine-grained classification image. Class: Pustules. Blur score: 131.38.
tiswan_001525,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001525.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,e0a47b6a22cc04ee61b2316b718c6d27211869910b07740cad891cdb35908c5b,Cleaned fine-grained classification image. Class: Pustules. Blur score: 51.0.
tiswan_001526,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001526.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,a29994587892f5db3d5d3ea662ce9337073359f0fce35f206229122f0a30a80e,Cleaned fine-grained classification image. Class: Pustules. Blur score: 53.21.
tiswan_001527,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001527.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,5fac73895ffd96be16e155958ca93be7f903f8a917f5186108440a8a9bdd251c,Cleaned fine-grained classification image. Class: Pustules. Blur score: 74.67.
tiswan_001528,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001528.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,ebd50600f1c1486a8cc4cff5b4dc707835f10c813ad8a0769935218ef7d507f6,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.78.
tiswan_001529,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001529.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,0f8f609bac40fc0f99656ef905221dab9357260f254835b59540bf78757ce497,Cleaned fine-grained classification image. Class: Pustules. Blur score: 83.06.
tiswan_001530,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001530.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,9af233809d1ace2c78aa2141822461a3750f75b7fc1cbd1cb316b2eccc4f943c,Cleaned fine-grained classification image. Class: Pustules. Blur score: 108.81.
tiswan_001531,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001531.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,441f166fd0cbd822e38f00f86bc40e977f0f7fedf83329203d6acec320cea3cb,Cleaned fine-grained classification image. Class: Pustules. Blur score: 58.27.
tiswan_001532,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001532.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,3419da360e522769bb63faa543dd1a5edc44a438e3a9667933c44544566b9ec6,Cleaned fine-grained classification image. Class: Pustules. Blur score: 87.24.
tiswan_001533,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001533.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,7f2a78db7109cb90810fc1ace0bdee18f9a9bbc9b5e0af1ff4f9bed7961466ed,Cleaned fine-grained classification image. Class: Pustules. Blur score: 66.59.
tiswan_001534,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001534.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,f850ac18507937ba3367e59a65de908effe1769be85f215f75fff28251c20aa6,Cleaned fine-grained classification image. Class: Pustules. Blur score: 133.48.
tiswan_001535,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001535.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,a4a5d58c34a2ba281a9e9cd34c7c9f8721e2838ef63426933e03683c7a2cced0,Cleaned fine-grained classification image. Class: Pustules. Blur score: 92.59.
tiswan_001536,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001536.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,03a4279a238a0e61318605f7ea6dd0ac2906de213f1f848cb39d28454f5757b6,Cleaned fine-grained classification image. Class: Pustules. Blur score: 77.48.
tiswan_001537,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001537.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,9a8465bccb0b13e06ce3089f8facfade429bf7fada6b6a8696f900f1a574ead4,Cleaned fine-grained classification image. Class: Pustules. Blur score: 61.99.
tiswan_001538,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001538.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,1b37dc623feff85723fe4f3a35cd5cfa1a361a7bf752cd7bd711ec5c9d1d43d9,Cleaned fine-grained classification image. Class: Pustules. Blur score: 72.06.
tiswan_001539,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001539.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,ff2c3b66ab304d6793d40df37bd88751e206c673100ef67f9e874905420ed10f,Cleaned fine-grained classification image. Class: Pustules. Blur score: 57.74.
tiswan_001540,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001540.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,c859bee7522b058e52cee33694d454a6b30c60bb2fdf9ff3caa8d2f591f8c66a,Cleaned fine-grained classification image. Class: Pustules. Blur score: 49.26.
tiswan_001541,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001541.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,97979e81a3ea98753e95cad4a09030dd0e2e721faeda1255f1115268143c75ff,Cleaned fine-grained classification image. Class: Pustules. Blur score: 64.25.
tiswan_001542,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001542.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,84baf9c4bbaf68d4e612fcc275ddab98818ca6a44e8559e3a37f2d011adf21fc,Cleaned fine-grained classification image. Class: Pustules. Blur score: 64.31.
tiswan_001543,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001543.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,b333b76ad1007314996b7278a01491bf867936b0fb591984c7318105d8940489,Cleaned fine-grained classification image. Class: Pustules. Blur score: 81.28.
tiswan_001544,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001544.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,e73f3a0170c622361f79a035dcfd24a349672ce24b0ec5138728209e05e927c1,Cleaned fine-grained classification image. Class: Pustules. Blur score: 84.27.
tiswan_001545,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001545.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,03b6c4f099cac0409f0787d83d1131d6090e3d3196075bd19f960642cd9e14a4,Cleaned fine-grained classification image. Class: Pustules. Blur score: 90.82.
tiswan_001546,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001546.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,709c26f5d56e9bcd0289e40340407e827fa36772fcd24c91fe863869acff5da3,Cleaned fine-grained classification image. Class: Pustules. Blur score: 72.18.
tiswan_001547,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001547.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,ea8cadfb1a23c1c86265a6204d1ca60c3ea8174d6f842ae328e75d786ea3b404,Cleaned fine-grained classification image. Class: Pustules. Blur score: 83.66.
tiswan_001548,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001548.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,f902cb3b71f9e18ac8a78c32be29cca65d677f21c08d66dad58cc1ecd90bac42,Cleaned fine-grained classification image. Class: Pustules. Blur score: 66.62.
tiswan_001549,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001549.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,4c3069ef0683009f5070d837aed0250345063843476b66f6909620fe5c695545,Cleaned fine-grained classification image. Class: Pustules. Blur score: 52.28.
tiswan_001550,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001550.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,5c9c8e641ba4e2dcc19970e3d9c1ca8a8a025ca5293b0cd78ab238f04f1c05e2,Cleaned fine-grained classification image. Class: Pustules. Blur score: 63.68.
tiswan_001551,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001551.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,45627097f918488d310ff45d40733e83c150214b51824546c3328464d30b5680,Cleaned fine-grained classification image. Class: Pustules. Blur score: 34.11.
tiswan_001552,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001552.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,f1da7195ad2aa43dc9b135d0ba87fb523c3c40ce8059b46e1d78672f0558126e,Cleaned fine-grained classification image. Class: Pustules. Blur score: 48.22.
tiswan_001553,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001553.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,bac946351c31d9f914a1343384c54099a8540ace5acaabc4b89dd9cd377ceecc,Cleaned fine-grained classification image. Class: Pustules. Blur score: 47.01.
tiswan_001554,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001554.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,b9b558bfe08ed67f77ad52054cae09b1eb1398370ba3dd45633f871f72650a1d,Cleaned fine-grained classification image. Class: Pustules. Blur score: 70.27.
tiswan_001555,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001555.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,98f1a993c36a2e4d12962506c8cb9105db21e3385183433778f9991ba554e0e8,Cleaned fine-grained classification image. Class: Pustules. Blur score: 63.02.
tiswan_001556,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001556.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,66cba2d3891c5f54f2d880613e02e21b14ced105b3aa40a3c7303d04f5dc2506,Cleaned fine-grained classification image. Class: Pustules. Blur score: 69.13.
tiswan_001557,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001557.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,681b5328003dc79431558826ba0021f0c387ce834bada464592f086e95aec46f,Cleaned fine-grained classification image. Class: Pustules. Blur score: 56.38.
tiswan_001558,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001558.jpg,train,pustular,borderline,non_expert,subtype_classification,acne,1.0,de6c1d9ff6c5cc58527f0f8564ad3aea029d4bbfc1de59843551a98e8bc8dc81,Cleaned fine-grained classification image. Class: Pustules. Blur score: 51.35.
tiswan_001559,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001559.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,318364526fd1e78b7126a79f798ec8ea4592a456eb4e75ba7612ffde755246f1,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.99.
tiswan_001560,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001560.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,171a287be910ae14fc25ecec3a098d716c61c933d25f96c196ada59d843b773a,Cleaned fine-grained classification image. Class: Pustules. Blur score: 88.25.
tiswan_001561,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001561.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,032064f75add06fe06dc8d56d37ad3a696f17a696987264f2c07c41319af5abf,Cleaned fine-grained classification image. Class: Pustules. Blur score: 66.44.
tiswan_001562,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001562.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,430bf16e8704d1f2170ef7fc54e75d0fa23096a6ed6232ccb5a2c165b4e01207,Cleaned fine-grained classification image. Class: Pustules. Blur score: 75.02.
tiswan_001563,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001563.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,ace656496c5df62901925ddeb462d63d00927e4d5cd806806ae0c09ebec975f3,Cleaned fine-grained classification image. Class: Pustules. Blur score: 100.77.
tiswan_001564,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001564.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,80f02851bd6e3beb39a59076d8e76fb03e231bc2784287d94433b58d9ffd10c0,Cleaned fine-grained classification image. Class: Pustules. Blur score: 85.13.
tiswan_001565,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001565.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,e40fee507d1153391a7783f85d08ed37f3086a6c6272132c61a481ac7f33b753,Cleaned fine-grained classification image. Class: Pustules. Blur score: 63.08.
tiswan_001566,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001566.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,3f9b9328e60bcf162935b26602a4a43c20ff99e2ae5cd2a479e0e482efd3ac46,Cleaned fine-grained classification image. Class: Pustules. Blur score: 62.01.
tiswan_001567,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001567.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,c3f305d3495df2ad1178f0b931714d1cc1b201b3bd474212ade677226eae780f,Cleaned fine-grained classification image. Class: Pustules. Blur score: 109.4.
tiswan_001568,tiswan,cleaned_v1,datasets/skin/acne/final/subtype_classification/train/pustular/tiswan_001568.jpg,train,pustular,usable,non_expert,subtype_classification,acne,1.0,de7bfa51352b2349cdeaf4776b211b5c66a7325e3fd1727b4f0afb8ededb18bb,Cleaned fine-grained classification image. Class: Pustules. Blur score: 73.76.
